"Protein","Placenta_19_R1_Core","Placenta_19_R1_STB","Placenta_19_R2_Core","Placenta_19_R2_STB","Placenta_19_R3_STB","Placenta_19_R5_Core","Placenta_19_R5_STB","Placenta_23_R1_Core","Placenta_23_R1_STB","Placenta_23_R2_Core","Placenta_23_R2_STB","Placenta_23_R3_Core","Placenta_23_R3_STB","Placenta_23_R4_Core","Placenta_23_R4_STB","Placenta_23_R5_Core","Placenta_23_R5_STB","Placenta_26_R1_Core","Placenta_26_R1_STB","Placenta_26_R2_Core","Placenta_26_R2_STB","Placenta_26_R3_Core","Placenta_26_R3_STB","Placenta_26_R4_STB","Placenta_26_R5_Core","Placenta_26_R5_STB"
"Protein670",-2.93857356665505,NA,NA,NA,-2.3363101310634,-2.35272137619974,-2.17871791939804,NA,-1.67464292009557,NA,-2.89391758121996,-1.07363586385094,NA,-3.33784618216644,NA,NA,-3.91234847290101,-1.45229366834258,NA,-2.36291216121626,-1.23553296800798,NA,-0.449287496148042,-2.88479683485303,-2.99436099767375,-2.50048578984819
"Protein671",NA,-1.3084267577547,NA,-1.23047464375852,-1.72752579617699,NA,-1.28168916982172,NA,-3.1019113293397,NA,-1.67355841542646,NA,NA,NA,-2.19219727649911,NA,-1.45481701661201,NA,-1.40766909597861,NA,-1.87936637610444,NA,-2.62585816457844,-1.66612856486046,NA,-2.46162651945207
"Protein672",NA,0.134859691156265,NA,-0.349535283880698,NA,NA,0.21509198911945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.638563122239269,-0.286688985999447,NA,NA
"Protein673",-1.646959749981,0.55039455667185,NA,0.316426519599338,-0.028176412138528,-2.73834338209324,0.727981567335158,-2.56079940205385,0.286390261553342,-0.692618080921736,0.310319677084955,-1.71191806211808,0.275344614661538,-1.30491777348888,0.328599176157045,-5.12871584179922,0.358067086525683,-0.277943882811844,0.547318096488416,-0.282380160197679,0.0417473141323796,-1.25253480822792,0.243979084577706,0.342285808159115,NA,0.375036176114012
"Protein674",-1.15908238833667,0.65266927846795,-1.09602662083579,0.412071435419215,0.204623283579668,-1.3253845008648,-1.22732426534541,-0.911891406346694,0.441510109408584,-1.31645773012997,-0.0253118060008601,NA,-0.573162717314357,NA,0.329542679047583,-1.91113103030015,0.469520513519189,NA,-0.631222585271665,-1.10707754585274,-1.65578021066938,-1.63335721214467,-1.2304350620678,0.211710115310757,-0.740732800168671,0.413427772475903
"Protein675",NA,NA,NA,-2.16831491464802,NA,NA,-2.2020489086903,NA,-2.32287833798607,NA,NA,NA,NA,NA,-2.78750809413381,NA,NA,NA,-2.65795232413259,NA,NA,NA,NA,NA,NA,-1.28688193339164
"Protein676",-1.65936357226147,0.194628730665467,NA,-0.0848509614052197,-0.336673193612071,-0.316277095998927,-0.0613121808633412,0.0342965065059406,-0.393063833148233,0.0104072252299225,NA,0.178624491642516,-0.477660712108417,NA,-0.10778157533645,-1.57152386341581,0.0117085556143373,NA,-0.550566581426079,-0.83321291311924,-0.200813908352277,-3.19431858266094,-0.403058884088948,-0.237847985697874,NA,-0.127503397270203
"Protein677",NA,NA,NA,NA,NA,NA,-0.0805832616567166,NA,-0.799586663174939,NA,NA,NA,-1.1159809957021,NA,-0.78307731375315,NA,NA,-1.50162618087374,NA,NA,NA,NA,NA,NA,-1.80357842184753,NA
"Protein678",NA,-1.16695182223377,NA,-1.05373001561694,-0.921472259351418,-2.11562582551366,-1.1945543463075,NA,-0.638010245440644,-1.15470039551636,-1.72837274713771,-2.29078292256577,-0.992011784761509,-2.21666214374224,-1.18207379840762,NA,-1.13967177346157,-0.942033175006788,-0.946514895712361,-1.3823635106994,-0.912693129111293,NA,-1.21257733240399,-1.46584954350515,NA,-0.452989173471721
"Protein679",NA,0.998391606127954,NA,0.960143987028584,0.906250743170276,-3.34479503770954,0.352094609160787,NA,0.256889395131413,NA,1.12893305093369,-1.56867359752978,0.799212433747936,NA,0.673439827107942,NA,0.767062180398397,NA,1.1358043537153,NA,1.14176559353458,-2.98175972055241,1.30363953802236,0.546903813256735,NA,1.21352097508086
"Protein680",0.571518866453843,1.36268855596309,0.669248479624317,1.25801909464032,1.01186126427253,0.226611147691941,1.80845277693127,0.692178558853001,1.63921068808548,0.244918324812641,1.2153224835385,0.996740938041164,1.18984245140542,0.867809726617029,1.24554134376152,0.498653471137521,1.4832010358921,1.38788484699113,1.41877668690373,0.389518468948197,1.74264903173567,0.924716799926223,1.45792715776573,1.70114705646135,0.240027635117164,1.57681398543459
"Protein681",NA,1.47106787517089,NA,1.26673107594669,NA,0.668710276363218,-6.04450289153963,-1.88175786729744,1.63427544652436,0.378731324490882,NA,0.884096511761658,1.81994280025308,NA,NA,NA,1.28161360209951,NA,NA,-3.36001775167947,2.25975360970107,NA,NA,1.65392298595119,-6.1506992901816,1.60202675866758
"Protein682",NA,-0.074345886048361,-3.05104151511845,-1.25805437105739,-0.436041761077458,NA,-0.433353909904188,-1.90684079942458,-1.29376155731572,NA,-0.559543877525513,-2.30336896045251,-0.543477939569193,NA,-1.01426507964913,NA,-0.636533408615668,NA,-0.714943655256555,NA,-0.404480177506969,-2.56983833852865,-0.504249310640899,-0.549757268508003,-2.64835218569236,-0.778099996918655
"Protein683",1.5645345612076,NA,2.34199162748372,-0.609053769412117,-0.379046875725216,2.33758409461776,-0.612711352017143,2.29607729055289,NA,1.00518387045162,-0.50544624446735,1.34736353663508,-1.34700883337975,-0.0829168574395087,-0.679693975940051,0.712305985130936,-0.902460414951145,1.85205134617909,-3.45610637951075,1.31763591794782,-1.18747553667752,0.661359205851696,NA,-1.02786023362102,1.97623124963014,-0.452580533356258
"Protein684",1.04797719300974,-1.5456463658295,1.56442147347392,-1.12561113760998,-1.74587895645879,1.41266157367207,-0.843240149907885,0.947167078592138,-1.97533649786646,0.408820692911137,-0.994805450215469,0.79390289857235,-1.50346512144738,0.550881217134304,-0.991317206906239,0.415413277739955,-1.28514461774722,1.48713250338045,-3.80632621565908,0.834447505331566,-0.786728869725544,1.16717464231102,-0.949782202069588,-2.09730932347286,0.998752985853557,-0.969137901554125
"Protein685",NA,-0.31028028959626,NA,-2.202118071176,NA,-0.624636007022995,-1.05080207085359,0.118517377393061,NA,NA,NA,-0.710597832778419,NA,-0.540657931792038,-0.710499191931221,NA,NA,NA,-2.33167878940809,NA,-0.265993734895545,0.328054218541627,-0.617639547772619,0.000513743927978538,NA,-0.697367055522481
"Protein686",NA,-0.64406342333227,NA,-0.067413527803339,-0.710695867645875,-1.22693545557885,0.108229357497232,NA,NA,-1.26836648019333,NA,NA,-0.856046520148436,-1.98918818944614,-0.573294322068895,-2.2382593794445,-0.244200274903513,-0.0748008596912904,-1.32849249869412,-1.36645297352186,-0.719327414491396,-1.30916672183995,-0.537651967458793,-0.180816242129563,-1.40516910385813,-0.256973292810713
"Protein687",NA,-0.310094587729354,NA,-0.374953197209022,-0.710695867645875,-1.22693545557885,-0.0107520685725433,NA,-0.806578102011024,-1.26836648019333,-0.725829050748747,NA,-0.856046520148436,-1.98918818944614,-0.588328124956654,-2.2382593794445,-0.443986915299792,-0.271081248217133,-0.110928876606152,NA,-0.501647547576681,-1.30916672183995,-0.537651967458793,-0.437044668923402,-1.40516910385813,-0.322871468384923
"Protein688",NA,-1.81898386511868,NA,-2.04246079750335,-3.75518089625453,-2.19702662822546,-1.61238883363007,NA,-2.14193213026078,-2.53374912460286,-1.62350931082956,NA,NA,NA,-1.42748239688441,NA,-1.89457371678476,-1.57877363146621,-2.03694449855801,-1.65783306474226,NA,-4.05724129328116,-1.90363830406999,NA,NA,-1.75700607833299
"Protein689",NA,-0.96158408951532,NA,-1.79398551858805,NA,NA,-1.60312133241014,NA,-2.42408900145628,NA,NA,NA,-1.65815474883618,NA,-1.62409785270506,NA,-0.463380475918893,NA,-1.60515763727551,NA,-1.46489631508762,NA,-1.33709990683928,-1.03255421162217,NA,-1.52914030250337
"Protein690",NA,-0.219800930390935,NA,-0.869883231989306,-1.10051616337915,-2.24073390370027,0.142496862091908,-1.84649879364973,-0.677108150853751,-1.94103315778316,0.236645885581321,NA,-0.659129233444439,-2.20355622047167,-0.202323764575631,NA,0.193990651720208,1.08633610407437,-0.61882392804349,NA,-0.409293361637737,NA,0.0600831900195402,-0.18484854722648,NA,-0.0118276319305766
"Protein691",-1.5239116592636,0.325953613100676,0.10652705500147,-0.356569731220072,1.15951440029781,-1.15686873254455,-0.424785172822713,0.0273291669215734,-0.859535746793583,-1.50392826197142,-0.0725217384296393,-0.0975463109668802,-0.854186869704534,-1.60288537559522,-0.857511275291791,-0.810911936064048,0.825739185101266,-1.55801056308556,-2.24803578900119,-2.04574990098831,0.4664197716178,-1.80480370842565,-0.638032252084699,-0.67932164607855,-2.06829665823484,1.36952312493888
"Protein692",7.9163306047568,5.54791018904103,-5.51500237078805,5.77694944083784,8.5162392969223,6.05085724141625,7.94427809806207,6.35391698177942,7.79016009573201,8.46834385391399,-0.883176779903177,7.61253518881871,6.5580877505348,7.12250621115233,8.28870305477209,5.56231640970962,7.53429487526622,7.61143531127675,-2.25184882970303,3.607898605367,7.97453140242012,7.94481107456281,7.73077495727257,3.32941047026034,-0.142451120863868,8.64294123414263
"Protein693",5.39796845206945,3.35562729067685,-3.90681974929644,2.5138677514862,2.84546859252715,3.44973120392192,3.37563011803556,NA,3.88376581653746,0.119049073509608,3.36972969261559,NA,3.56098792260164,3.1752170171151,3.91724767226423,3.93871003759772,3.43423451556728,0.531218276043262,3.23609402238269,3.75671876101988,3.0038539881842,1.6319784743694,3.49998647642297,3.57996106796042,6.34722114922514,2.82127969188431
"Protein694",5.66596158358396,4.40200427202561,0.67962031745917,4.5399438609264,4.1768402161636,8.11945156579709,4.47169368772511,1.79060810128697,5.02299969814471,3.78847642704746,4.35715374683939,NA,4.51048707082478,5.0464817879216,5.12243812454814,7.73040514612308,4.76855131259034,1.08898303498476,5.18113276550771,5.89425449138768,4.13250596805999,3.13467664505091,4.72044007317147,4.62479383991638,8.38867574219765,3.92534561399807
"Protein695",NA,-0.0750219134116481,-0.844023726985192,-0.0326613420788071,-0.285355771421184,-1.59137717084449,0.316275657965592,-1.56503258787091,-0.422266021832765,NA,-0.117650493803357,NA,-0.298772339213725,-1.34636484407915,-0.155640749013315,NA,-0.0731664125619709,-1.40593510113378,-1.37004385518434,-1.78742903298637,-0.189717931378501,-1.47192354060591,-0.621574182650027,-0.312971400174504,-1.92712602565361,-0.776090955382504
"Protein696",NA,NA,NA,-2.22434510872064,-2.89241620072351,NA,-1.39033116722796,NA,-1.46097310147602,NA,NA,NA,-2.2735692246259,NA,NA,NA,-1.36525552655146,NA,-1.81922213085696,NA,NA,NA,-1.72562089574442,-1.55657169035205,NA,NA
"Protein697",NA,-2.5043525040046,NA,-2.71131870149484,NA,NA,-3.20110414631393,NA,NA,NA,NA,NA,NA,NA,-4.87971743138192,NA,-2.79889101501327,-5.35759359559133,-3.64042856014124,NA,NA,-3.87701247887941,NA,-3.00974431851767,NA,-3.52250801435024
"Protein698",NA,NA,NA,NA,-4.05782602430589,NA,-3.36195877376765,NA,NA,NA,NA,NA,NA,NA,-4.15570683724308,NA,NA,NA,-2.36461589051838,NA,-2.49344064853237,NA,-2.58310689843568,-3.17521434200426,NA,NA
"Protein699",NA,NA,NA,NA,NA,NA,-2.89213011326466,NA,NA,NA,NA,NA,NA,NA,-3.18935249578487,NA,NA,NA,-1.80167334322559,NA,-1.77357440140984,NA,-1.52722459600845,NA,NA,NA
"Protein700",NA,NA,NA,NA,NA,NA,-2.89213011326466,NA,NA,NA,NA,NA,NA,NA,-3.18935249578487,NA,NA,NA,-1.80167334322559,NA,-1.77357440140984,NA,-1.52722459600845,NA,NA,NA
"Protein701",NA,NA,NA,NA,NA,NA,-2.89213011326466,NA,NA,NA,NA,NA,NA,NA,-3.18935249578487,NA,NA,NA,-1.80167334322559,NA,-1.77357440140984,NA,-1.52722459600845,NA,NA,NA
"Protein702",8.18415422948832,7.56850476007644,8.50708783218463,7.41302716360877,7.5150965681173,8.03301229688059,8.23468888235465,8.6484976912459,7.6614638700688,7.33293985426351,8.3301928196231,8.00368922392708,7.09276465501506,8.38836172161898,7.7133040762554,7.23897669289942,7.51584862582601,8.38907659422469,6.76294945941311,8.32337141424889,8.41456801166914,8.19586969794219,7.50783745243482,7.39247462354008,8.51467099331449,7.26849080953008
"Protein703",NA,NA,NA,NA,NA,NA,NA,NA,-1.4420522395788,NA,NA,NA,-4.18348514075913,-4.86645151742093,-3.00177873293167,NA,NA,NA,NA,-3.05153096328555,-1.71076856639602,NA,NA,-1.74815912932094,NA,NA
"Protein704",-2.70444510050338,1.34113444565788,NA,0.60689801421308,0.552163122934971,-0.644477591923252,1.54305417123638,NA,1.46916971532833,-0.24867267885353,2.60878168514407,-0.568782505839767,1.32518865867258,-0.753676919126354,1.04427479242189,NA,1.37729158509147,-0.195016335114587,1.31046187729598,0.379824597984963,0.677573618253899,NA,1.05983045042533,1.79028100450547,-2.8216597626541,1.41648254015034
"Protein705",0.835636158268905,2.88533978844,1.26346219751299,2.52419822680315,2.49138718392567,1.12363379827155,2.63200410673511,1.1398262694532,2.22561647424394,0.244819228517063,0.99979269398761,1.08309824325917,2.05891429442011,0.775184379013732,2.41335083566601,0.887607455951503,2.50980170939519,1.08043793655248,2.41332239407463,0.620752363718092,2.67841865104089,0.891353880777267,2.5555241268073,2.2433693418027,1.05994738854656,2.78900723196549
"Protein706",0.835636158268905,2.88533978844,1.26346219751299,2.52419822680315,2.49138718392567,1.12363379827155,2.63200410673511,1.1398262694532,2.22561647424394,0.244819228517063,0.99979269398761,1.08309824325917,2.05891429442011,0.775184379013732,2.41335083566601,0.887607455951503,2.50980170939519,1.08043793655248,2.41332239407463,0.620752363718092,2.67841865104089,0.891353880777267,2.5555241268073,2.2433693418027,1.05994738854656,2.78900723196549
"Protein707",0.835636158268905,2.88533978844,1.26346219751299,2.52419822680315,2.49138718392567,1.12363379827155,2.63200410673511,1.1398262694532,2.22561647424394,0.244819228517063,0.99979269398761,1.08309824325917,2.05891429442011,0.775184379013732,2.41335083566601,0.887607455951503,2.50980170939519,1.08043793655248,2.41332239407463,0.620752363718092,2.67841865104089,0.891353880777267,2.5555241268073,2.2433693418027,1.05994738854656,2.78900723196549
"Protein708",NA,7.47139582392007,NA,NA,NA,11.5589615312132,7.87011657688041,NA,8.79746017181642,NA,NA,NA,NA,NA,8.52939978509438,NA,8.3882902869243,NA,8.62064273092385,8.62421248462541,7.57201593347613,NA,8.15995003858762,8.19211318079057,NA,-2.85462129565934
"Protein709",5.66596158358396,2.67283840561788,-0.768078731718084,4.90562909321362,5.8318259065778,9.79682536131212,4.43060661146426,1.79060810128697,5.50578306416464,3.78847642704746,NA,NA,4.51048707082478,NA,5.12243812454814,7.69243956355169,4.58832230367252,0.726635978642747,5.21450735111151,5.89425449138768,3.39766151920456,NA,4.68789176830157,4.61010017344655,4.33490549452416,-6.29413126107548
"Protein710",NA,7.47139582392007,NA,NA,NA,11.5589615312132,7.87011657688041,NA,8.79746017181642,NA,NA,NA,NA,NA,8.52939978509438,NA,8.3882902869243,NA,8.62064273092385,8.62421248462541,7.57201593347613,NA,8.15995003858762,8.19211318079057,NA,-2.85462129565934
"Protein711",NA,7.47139582392007,NA,NA,NA,11.5589615312132,7.87011657688041,NA,8.79746017181642,NA,NA,NA,NA,NA,8.52939978509438,NA,8.3882902869243,NA,8.62064273092385,8.62421248462541,7.57201593347613,NA,8.15995003858762,8.19211318079057,NA,-2.85462129565934
"Protein712",NA,7.47139582392007,NA,NA,NA,11.5589615312132,7.87011657688041,NA,8.79746017181642,NA,NA,NA,NA,NA,8.52939978509438,NA,8.3882902869243,NA,8.62064273092385,8.62421248462541,7.57201593347613,NA,8.15995003858762,8.19211318079057,NA,-2.85462129565934
"Protein713",NA,7.47139582392007,NA,NA,NA,11.5589615312132,7.87011657688041,NA,8.79746017181642,NA,NA,NA,NA,NA,8.52939978509438,NA,8.3882902869243,NA,8.62064273092385,8.62421248462541,7.57201593347613,NA,8.15995003858762,8.19211318079057,NA,-2.85462129565934
"Protein714",NA,7.47139582392007,NA,NA,NA,11.5589615312132,7.87011657688041,NA,8.79746017181642,NA,NA,NA,NA,NA,8.52939978509438,NA,8.3882902869243,NA,8.62064273092385,8.62421248462541,7.57201593347613,NA,8.15995003858762,8.19211318079057,NA,-2.85462129565934
"Protein715",NA,-2.04594254742894,NA,-3.76994991206191,NA,NA,-2.26276229209311,NA,-1.48873371803487,NA,-2.99603774059323,NA,-3.22191273229867,NA,-2.15914760368641,NA,-1.46711565017533,-3.7828500806585,-3.42211443631982,NA,-2.06468000782833,NA,NA,-1.64565505856748,NA,-1.3592177654363
"Protein716",NA,-2.27948748322935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58501578782559,NA,-2.38069946753284,NA,NA,-1.89092829964567
"Protein717",-1.34917821858604,NA,NA,NA,-0.617557052664583,-2.39684283663111,0.106084126084191,-1.50599451129844,0.938423208314418,NA,NA,NA,-0.324059954205854,-0.894867738295723,NA,NA,NA,-1.34903343869031,NA,-1.98676687875053,-2.31644697176269,NA,-0.41637483172638,-0.0675239653050674,NA,-0.155239692776064
"Protein718",NA,-1.49976744902475,NA,-1.48558444968912,-1.20384362385119,0.186786590066708,-0.997098716780775,-1.29804992399389,-1.48634294423754,NA,NA,NA,-1.44636355426528,-1.66344662122999,-1.33657160095336,-1.16405137531383,NA,-1.10346557416463,-0.839050953039628,-0.817287105592936,NA,-1.42008557739506,-0.898271933491435,-0.803135820661783,NA,-0.60763947860843
"Protein719",NA,-0.530693738363622,NA,-0.376953260790465,NA,NA,-0.182563160539815,NA,-0.570315354625536,NA,-0.384971335444459,NA,-0.993728967395253,NA,NA,NA,NA,NA,-0.651852210004687,NA,-0.86333710348424,NA,-1.02567847402821,NA,NA,-0.869582891952944
"Protein720",NA,NA,0.693244795058749,NA,NA,0.861215821925711,NA,NA,NA,-0.154592326745213,NA,0.380844613676427,NA,NA,NA,NA,NA,0.433928711477119,NA,0.306230188805809,-1.06992888044366,-0.178047924011162,NA,NA,0.322015251958074,NA
"Protein721",NA,-3.02829018053874,NA,-2.29175211203116,NA,NA,-2.65357915485683,NA,NA,NA,NA,NA,NA,NA,-3.89269430052302,NA,-1.61053214314391,NA,NA,NA,NA,NA,-4.59575335435758,-2.7235655365728,NA,-1.52085602909077
"Protein722",2.40276707015298,1.27140246035891,1.69552938600676,2.13610625626788,0.888992916177525,2.34111529513024,2.85207175673377,2.6286145551782,2.21156271676504,2.59189440234938,1.25837527774997,2.05274346142892,1.38755230492621,1.24705718935672,1.31127535600115,2.22273062699731,1.64659064547027,2.81928187554834,1.32554768713717,2.76110227393162,2.27060131224834,2.48302443162729,2.15146624496562,2.24964918602351,1.73352288292242,1.37478329676974
"Protein723",2.40276707015298,1.91362840404484,2.09026424062834,2.13610625626788,0.888992916177525,2.3764506620382,2.91831186887416,2.01852556773032,2.00846467911468,2.74786628079004,1.80241243060691,1.1200583741505,1.38755230492621,1.24705718935672,1.89978013896641,2.22273062699731,1.60521174180921,2.05690764943038,1.07300903619597,2.76110227393162,2.39097287593045,2.48302443162729,2.20303460925976,2.24964918602351,2.10336679368509,1.51100440874654
"Protein724",2.40276707015298,1.69137400320552,2.13690409578962,1.56351259121818,1.47110374499423,1.75391160450135,2.85207175673377,2.01852556773032,2.08746033059639,2.46791687392562,1.76453351655295,1.71015000622452,-0.348154966218427,1.24705718935672,1.89978013896641,1.98678535592883,1.64659064547027,2.88502297316492,1.47728021072705,2.60238629717655,2.27060131224834,2.39221960444863,2.13129607720727,2.24964918602351,2.02417395004549,1.36730069811505
"Protein725",NA,-0.335842339509256,NA,-0.518826709012821,-1.7191310895528,NA,-1.61355265181461,NA,-3.31724135846113,NA,-0.799724706038926,NA,-1.3575692722143,NA,-1.60527922586404,NA,0.0861566437497139,NA,-1.0717016696345,NA,-1.7051779566972,NA,0.736522995980202,-0.831627902980488,NA,-0.581367326483416
"Protein726",1.67077834333795,1.76404349790059,NA,NA,0.103700220990621,-0.5148628960827,1.93472610103571,NA,1.6354871682223,NA,1.42617135492398,1.34360845192228,NA,0.467527835207772,0.968939370730094,-0.283251678776484,1.25682180949139,1.80937664932651,1.61872105353316,1.01836250037256,0.696777972916715,1.46005629915535,1.25771829094328,1.6578830271026,NA,1.82635418666333
"Protein727",NA,-2.63298544257164,NA,1.70186301388543,1.6820207749993,-0.0066744936487737,2.24126810517494,NA,1.86087266502946,0.712391847565428,1.42852150437806,1.40676654464746,1.61560540193924,0.600448376451236,1.33414749623111,-0.260104510960634,1.36702123773375,NA,1.0255424067566,0.556916354576146,1.65348990129932,1.10787438539983,1.92913317647452,1.35771540477707,NA,1.77677463208342
"Protein728",NA,0.930701260319347,NA,0.293991526535168,NA,NA,0.392731765044321,NA,0.423029860484284,NA,0.635857101720461,NA,0.392662442106296,NA,0.138696121788207,NA,0.642885115007621,NA,0.0504635933026165,NA,0.204130693892601,NA,0.721045985789836,0.195093351144216,NA,-0.102305525168227
